CustomerID,Gender,Region,PurchaseAmount,ProductCategory,Churn,CampaignGroup
1648,Female,West,1589.42,,No,A
1649,Female,East,782.46,Fashion,No,B
1650,Female,East,844.16,Electronics,No,
1651,Male,West,335.5,Grocery,,A
1652,Female,East,628.84,Grocery,Yes,B
1653,Female,North,1263.49,Electronics,No,A
1654,Female,South,1003.78,Electronics,No,B
1655,Male,North,,Fashion,No,A
1656,Male,North,1090.63,Electronics,No,A
1657,Male,East,823.77,Grocery,Yes,A
1658,Male,West,2074.15,Fashion,Yes,
1659,Female,,953.05,Grocery,No,B
1660,Female,East,,Grocery,No,A
1661,Male,North,799.4,Grocery,No,
1662,,North,1354.8,Fashion,,B
1663,Female,West,,Fashion,Yes,B
1664,Male,East,1104.25,Fashion,No,A
1665,Male,East,0.0,Fashion,No,A
1666,Male,West,1009.13,Grocery,,B
1667,Male,East,1615.23,Fashion,No,A
1668,Male,West,1263.74,Grocery,No,B
1669,Male,North,1222.92,Electronics,No,A
1670,Male,West,138.87,Electronics,Yes,A
1671,Male,West,639.77,,Yes,A
1672,Female,South,1205.68,Fashion,No,
1673,Male,East,1205.19,Fashion,No,A
1674,Female,South,1607.33,Fashion,No,A
1675,Male,West,927.57,Electronics,No,B
1676,,North,1202.91,Grocery,No,B
1677,Male,East,1008.19,Electronics,No,B
1678,Male,North,506.53,Fashion,Yes,B
1679,Female,East,0.0,Fashion,Yes,A
1680,Female,North,1215.5,,Yes,A
1681,Female,North,1086.97,Fashion,No,B
1682,Male,East,690.91,Electronics,Yes,B
1683,Male,West,190.41,Fashion,No,B
1684,Female,North,1314.87,Electronics,Yes,A
1685,Female,North,867.04,Electronics,No,A
1686,Female,West,1278.44,Electronics,No,A
1687,Female,East,1932.02,Fashion,No,B
1688,Male,West,0.0,Electronics,Yes,A
1689,Female,North,650.2,Fashion,Yes,A
1690,Male,East,895.31,,No,A
1691,Male,North,1727.41,Grocery,No,A
1692,Male,North,181.8,Electronics,No,A
1693,Female,East,1967.93,Electronics,No,A
1694,Male,East,,Grocery,Yes,B
1695,Male,West,,Grocery,Yes,A
1696,Female,South,900.97,Electronics,No,B
1697,Male,South,781.87,Grocery,No,A
1698,Female,South,1524.06,Fashion,Yes,A
1699,Male,,465.74,Fashion,No,B
1700,Male,South,1172.71,,No,B
1701,Female,South,807.91,Grocery,No,B
1702,Male,South,,Grocery,Yes,B
1703,Male,East,2292.99,Fashion,Yes,B
1704,Male,South,,Fashion,No,A
1705,Male,West,1306.63,Grocery,Yes,B
1706,,South,1568.89,Fashion,Yes,B
1707,Male,West,289.33,Fashion,No,A
1708,Female,North,1876.15,Electronics,Yes,A
1709,Male,East,0.0,Electronics,No,B
1710,Female,West,615.62,Fashion,No,A
1711,Female,North,770.48,Grocery,No,A
1712,Female,,1290.86,,Yes,B
1713,Male,South,1109.36,Fashion,No,
1714,Male,West,916.59,Grocery,No,B
1715,Male,East,,Electronics,No,A
1716,Female,South,510.99,,Yes,B
1717,Female,North,251.38,Fashion,Yes,A
1718,Female,South,1363.26,Grocery,No,A
1719,Male,North,1346.85,Grocery,No,B
1720,Female,North,1792.25,Electronics,No,A
1721,Female,North,604.99,Fashion,No,A
1722,Male,South,1346.41,,No,B
1723,Male,West,858.15,Electronics,No,B
1724,Female,North,1595.24,Grocery,No,B
1725,Female,North,,,No,B
1726,Female,East,1105.6,Fashion,Yes,B
1727,Male,North,830.23,Grocery,No,A
1728,Female,North,1480.47,,No,B
1729,Male,North,1323.45,Grocery,No,A
1730,Male,West,657.78,Electronics,No,A
1731,Male,West,336.1,Fashion,No,B
1732,Female,South,855.73,Electronics,Yes,A
1733,Female,East,1757.71,Grocery,Yes,A
1734,Female,East,1573.24,Grocery,No,A
1735,Male,East,443.84,Grocery,Yes,A
1736,Female,East,416.12,Fashion,No,B
1737,Male,East,1637.34,Electronics,Yes,B
1738,Female,South,432.18,Grocery,Yes,B
1739,Male,North,1254.65,Grocery,Yes,B
1740,Male,South,691.96,,No,B
1741,Male,West,1808.52,Grocery,No,B
1742,Male,East,614.79,Grocery,Yes,B
1743,Female,West,1571.68,Grocery,Yes,B
1744,Female,,1092.43,Grocery,No,
1745,Male,North,1126.1,Fashion,No,
1746,Female,East,14.85,,No,B
1747,Male,East,0.0,Grocery,No,B
1748,Female,,889.72,Fashion,,A
1749,Female,,1123.45,Electronics,No,B
1750,Female,East,437.4,Electronics,Yes,B
1751,Male,South,455.65,Fashion,,B
1752,Female,West,1280.74,Electronics,No,B
1753,Female,North,1281.43,Electronics,No,A
1754,Male,West,931.13,Fashion,Yes,A
1755,Male,West,1390.1,Electronics,,A
1756,Female,South,412.9,Grocery,No,B
1757,Female,East,822.03,Fashion,No,A
1758,Female,South,1823.94,Fashion,Yes,A
1759,Female,South,1034.16,Electronics,Yes,B
1760,Female,South,1063.16,Fashion,,B
1761,Male,West,2152.97,Fashion,No,B
1762,Male,West,300.33,Grocery,Yes,B
1763,Male,West,1398.22,Grocery,No,B
1764,Female,North,1831.99,Electronics,Yes,B
1765,Male,West,837.57,Grocery,No,B
1766,Female,West,1429.82,Electronics,Yes,A
1767,Female,South,508.99,,Yes,A
1768,Female,North,656.63,,Yes,B
1769,Male,South,1192.48,Fashion,Yes,B
1770,Female,West,1399.28,Grocery,Yes,B
1771,Male,East,1560.47,Grocery,No,A
1772,Female,West,1784.81,Grocery,No,A
1773,Male,South,966.28,Grocery,No,B
1774,Male,East,1596.81,,Yes,A
1775,Female,North,828.85,Fashion,Yes,A
1776,Male,South,1451.05,Grocery,No,A
1777,Male,East,1103.74,Grocery,,B
1778,Female,North,1222.84,Grocery,Yes,B
1779,Female,West,1211.75,Grocery,Yes,B
1780,Female,North,197.65,Electronics,No,B
1781,Female,East,437.94,Fashion,No,B
1782,Female,South,1051.27,Electronics,No,B
1783,Male,East,156.36,Fashion,No,B
1784,Male,North,1415.61,Fashion,No,A
1785,Male,North,1435.78,,,A
1786,Female,West,1163.59,Grocery,Yes,B
1787,Female,South,439.43,Grocery,,A
1788,Male,West,1690.07,Fashion,Yes,B
1789,Male,,2018.61,Grocery,No,B
1790,Female,North,1073.54,Grocery,No,B
1791,Male,South,,Grocery,No,
1792,Female,East,1100.87,Electronics,No,A
1793,Female,,1265.18,Fashion,Yes,A
1794,Female,West,940.22,Grocery,Yes,B
1795,Male,East,982.72,Fashion,No,A
1796,Female,West,1452.86,,No,A
1797,Female,North,2172.81,Grocery,Yes,B
1798,Female,,299.96,,No,
1799,Female,,948.09,Grocery,Yes,B
1800,Female,North,409.77,,No,B
1801,Female,South,1796.01,Grocery,Yes,A
1802,Male,North,706.13,Electronics,No,B
1803,Female,South,278.4,Fashion,Yes,A
1804,Female,West,1319.09,Electronics,No,B
1805,Male,South,1872.16,Electronics,Yes,A
1806,Female,North,1331.8,Electronics,Yes,B
1807,Female,South,1102.4,Electronics,No,B
1808,Female,,1204.57,Grocery,No,B
1809,Male,East,1707.42,Fashion,Yes,B
1810,Male,South,562.9,Fashion,Yes,A
1811,,North,944.08,Grocery,No,A
1812,Female,,773.65,Grocery,Yes,B
1813,Male,West,416.07,,No,
1814,Female,South,835.81,Grocery,No,B
1815,Female,North,1553.86,Fashion,Yes,A
1816,Female,North,1283.3,Fashion,No,B
1817,Female,North,1322.16,Electronics,No,A
1818,Male,East,1073.24,Electronics,Yes,B
1819,Male,West,1261.66,Fashion,No,A
1820,Male,East,599.7,,No,B
1821,Female,West,845.25,Electronics,No,A
1822,Male,South,1096.0,Electronics,No,B
1823,Male,East,1138.76,Electronics,Yes,A
1824,Male,West,1160.09,Grocery,Yes,A
1825,Female,North,930.83,Fashion,Yes,B
1826,Female,South,811.29,Fashion,Yes,A
1827,Male,East,2578.89,Electronics,Yes,B
1828,Male,North,1453.39,Fashion,No,A
1829,Female,South,1206.57,Electronics,Yes,B
1830,Male,East,883.4,Fashion,Yes,A
1831,Male,,774.39,Electronics,No,A
1832,Male,South,934.6,Grocery,Yes,B
1833,Male,West,1146.41,Fashion,Yes,A
1834,Male,South,59.78,Grocery,Yes,A
1835,Female,West,215.31,Fashion,Yes,B
1836,Male,East,681.56,Fashion,No,B
1837,Female,West,1103.57,Electronics,No,A
1838,Male,South,880.36,Fashion,Yes,B
1839,Female,East,1739.06,Fashion,Yes,B
1840,Female,East,258.8,Fashion,Yes,A
1841,Male,South,624.33,Grocery,No,B
1842,Female,North,1760.05,Grocery,No,B
1843,Male,North,1065.56,Grocery,No,A
1844,Female,North,1442.42,Electronics,Yes,A
1845,Male,West,2025.62,Grocery,Yes,A
1846,Male,North,653.1,Electronics,No,B
1847,Male,North,950.34,Grocery,No,A
1848,,West,863.79,Fashion,No,B
1849,Female,South,22.7,Electronics,Yes,B
1850,Female,East,844.8,Grocery,No,A
1851,Male,North,,Grocery,No,B
1852,Female,West,1270.29,Fashion,No,
1853,Male,West,1309.54,Electronics,Yes,A
1854,Female,West,812.25,Fashion,No,B
1855,Male,South,671.95,,Yes,B
1856,Male,West,1634.63,Fashion,No,A
1857,Male,North,751.34,,Yes,A
1858,Male,North,1147.04,Electronics,No,A
1859,Female,North,,Fashion,No,A
1860,Male,East,1730.86,Grocery,Yes,A
1861,Female,South,1485.71,Fashion,No,B
1862,Male,East,352.37,Electronics,Yes,
1863,Female,North,406.22,Fashion,No,A
1864,Male,South,1289.45,Grocery,Yes,A
1865,Male,East,967.83,Grocery,Yes,A
1866,Female,South,772.41,Grocery,No,A
1867,Male,West,1507.81,Grocery,Yes,A
1868,Male,North,1093.73,Grocery,No,A
1869,Female,West,1026.23,Electronics,No,B
1870,Female,East,1389.91,Fashion,No,A
1871,Male,North,812.45,Grocery,No,B
1872,Male,North,1784.26,,Yes,A
1873,Female,East,,Electronics,No,A
1874,Male,West,1328.46,Fashion,Yes,B
1875,Male,South,1716.92,Fashion,No,A
1876,Male,South,311.35,Electronics,No,
1877,Female,West,828.33,Fashion,No,A
1878,Female,East,1571.1,Grocery,Yes,B
1879,Male,South,1578.62,Electronics,No,
1880,Male,East,914.25,Grocery,No,A
1881,Male,North,632.66,Grocery,No,A
1882,Female,East,1477.97,,Yes,B
1883,Male,South,1591.77,Electronics,No,A
1884,Male,,417.67,Fashion,Yes,B
1885,Female,East,398.04,Fashion,No,A
1886,Male,East,1112.63,Fashion,No,A
1887,Female,East,1314.68,Fashion,Yes,A
1888,Male,West,850.47,Grocery,Yes,B
1889,Male,West,1339.65,Electronics,No,A
1890,Male,South,644.93,,Yes,A
1891,Female,East,0.0,Grocery,Yes,B
1892,Female,East,788.05,Grocery,No,A
1893,Female,East,1031.62,Grocery,No,A
1894,Male,North,862.08,Fashion,No,A
1895,Female,South,420.7,Grocery,Yes,B
1896,Male,South,92.18,Fashion,Yes,B
1897,Male,West,742.96,Grocery,No,A
1898,Female,South,1448.83,Electronics,No,A
1899,Male,West,1628.1,Electronics,No,B
1900,Male,East,1593.86,Fashion,No,B
1901,Male,East,592.05,Fashion,No,A
1902,Male,East,423.15,Fashion,Yes,A
1903,Male,North,1248.32,Fashion,No,A
1904,Female,South,1317.55,Grocery,No,B
1905,Male,North,1200.08,Fashion,No,
1906,Female,East,0.0,Fashion,No,A
1907,Female,South,566.56,Electronics,No,A
1908,Male,West,985.16,Fashion,No,A
1909,Male,North,1243.61,Fashion,Yes,A
1910,Male,North,1383.65,Grocery,,A
1911,Female,South,,Electronics,No,B
1912,Male,West,1165.39,Electronics,No,A
1913,Female,East,1042.43,Fashion,No,B
1914,Male,South,1342.81,Fashion,No,A
1915,Female,East,1156.43,Fashion,No,B
1916,Male,North,1032.87,Grocery,No,B
1917,Male,,865.82,Fashion,No,A
1918,Female,East,1040.65,Fashion,No,B
1919,Female,South,1242.3,Grocery,No,A
1920,Male,East,1133.74,Electronics,No,B
1921,Female,North,1190.41,Grocery,No,B
1922,Male,,1671.36,Fashion,Yes,A
1923,Female,North,1132.58,Fashion,Yes,B
1924,Female,East,675.5,Grocery,No,B
1925,Male,South,1441.8,Electronics,No,
1926,Male,East,316.9,Grocery,Yes,B
1927,Male,West,459.29,Fashion,Yes,A
1928,Female,East,1167.92,Grocery,Yes,B
1929,Female,East,1258.2,Grocery,No,B
1930,Male,West,377.47,Grocery,No,B
1931,Male,North,808.59,Grocery,Yes,B
1932,Female,South,696.96,Grocery,No,A
1933,,South,756.66,Fashion,Yes,A
1934,Female,,1471.8,Fashion,No,B
1935,Male,South,,Electronics,No,B
1936,Male,West,990.44,Electronics,No,A
1937,Male,East,727.02,Grocery,Yes,
1938,Female,North,325.18,Electronics,Yes,B
1939,Male,North,1710.09,Electronics,No,B
1940,Female,South,1296.06,Grocery,Yes,B
1941,Male,South,646.67,Electronics,,B
1942,Female,North,1359.8,Electronics,No,B
1943,Female,North,964.89,Fashion,No,B
1944,Female,West,856.45,Fashion,No,A
1945,Male,,1217.61,Grocery,Yes,A
1946,Male,South,629.25,Fashion,No,A
1947,Male,South,828.12,Fashion,,A
1948,Female,North,1060.73,Grocery,Yes,A
1949,Female,East,750.27,Fashion,No,B
1950,Female,West,,Grocery,No,B
1951,Female,North,1934.53,Grocery,No,A
1952,Female,North,622.85,Fashion,Yes,B
1953,Male,West,167.44,Fashion,No,B
1954,Female,East,0.0,Electronics,,A
1955,Male,North,924.77,Grocery,Yes,B
1956,Male,East,668.42,Electronics,No,A
1957,Female,South,1103.93,Fashion,No,B
1958,Male,South,1066.3,Grocery,No,A
1959,Male,West,198.39,Fashion,No,B
1960,Female,West,92.56,Electronics,No,B
1961,Male,South,1147.97,Grocery,Yes,A
1962,Female,West,1067.71,Electronics,No,
1963,Male,South,787.09,Grocery,No,A
1964,Male,West,171.43,Grocery,Yes,B
1965,Male,East,1235.7,Electronics,No,B
1966,Male,West,1635.95,,No,B
1967,Female,West,1138.99,Electronics,,A
1968,Male,North,576.26,,,A
1969,Female,West,1022.28,Electronics,No,B
1970,Male,West,316.94,Electronics,Yes,A
1971,Female,West,1528.98,Electronics,No,B
1972,Female,North,1040.92,Electronics,No,B
1973,Female,West,115.92,Grocery,Yes,B
1974,Male,West,849.66,Grocery,Yes,A
1975,Male,South,1231.65,Grocery,No,B
1976,Male,West,833.48,Electronics,No,B
1977,Female,North,862.05,Fashion,Yes,B
1978,Male,North,387.8,Grocery,Yes,B
1979,Female,East,1283.27,Fashion,Yes,A
1980,Female,East,675.77,Grocery,No,A
1981,Male,East,,Grocery,Yes,A
1982,Female,North,814.37,Electronics,No,B
1983,Male,,1490.57,Grocery,Yes,A
1984,Male,North,806.54,Grocery,No,B
1985,Female,North,1868.99,Grocery,No,B
1986,Female,North,1214.48,Electronics,No,B
1987,Female,East,1169.38,Electronics,No,A
1988,Male,West,935.8,Fashion,Yes,B
1989,Male,East,965.86,Electronics,No,B
1990,Female,West,868.29,Electronics,Yes,A
1991,Female,North,848.87,Grocery,,A
1992,Female,East,1265.43,Grocery,Yes,B
1993,Male,South,532.08,Fashion,No,A
1994,Female,East,462.05,Electronics,No,A
1995,Male,North,,,No,A
1996,Male,East,2022.83,Electronics,No,A
1997,Female,East,1265.17,Grocery,No,B
1998,Male,West,1152.25,,No,B
1999,Female,East,471.24,Grocery,No,B
2000,Male,North,1311.67,,Yes,B
2001,Male,East,941.71,Grocery,No,B
2002,Female,North,1107.08,Electronics,No,B
2003,Female,West,511.69,Electronics,Yes,A
2004,Female,East,1080.13,Fashion,No,B
2005,Female,North,788.08,Electronics,No,A
2006,Female,,617.19,Grocery,No,A
2007,Female,East,1367.05,Electronics,No,A
2008,Female,North,231.15,Grocery,No,A
2009,Male,East,1282.39,Fashion,Yes,A
2010,Male,South,1342.24,Fashion,Yes,A
2011,Male,West,560.18,,No,B
2012,,West,589.84,Electronics,No,A
2013,Female,,888.49,Grocery,No,B
2014,Male,East,1141.02,Grocery,No,B
2015,Female,South,923.57,Electronics,Yes,B
2016,Female,West,1216.78,Fashion,,A
2017,Male,North,1881.49,Fashion,Yes,B
2018,Female,East,746.14,Grocery,Yes,A
2019,Female,East,142.41,Grocery,No,B
2020,Male,North,1412.96,Fashion,Yes,B
2021,Female,South,1841.66,Grocery,No,A
2022,Male,West,1196.38,Electronics,Yes,A
2023,Female,West,456.13,Grocery,Yes,A
2024,Female,North,938.05,Grocery,No,B
2025,Female,North,440.74,Grocery,No,B
2026,Male,South,1321.43,Grocery,Yes,B
2027,Female,West,324.35,Fashion,No,A
2028,Female,North,849.94,,No,A
2029,Male,East,497.83,Fashion,No,A
2030,Female,North,1063.41,Grocery,Yes,B
2031,Male,East,816.83,Electronics,,A
2032,Female,South,1088.38,,No,A
2033,Male,West,1011.18,Grocery,Yes,B
2034,Male,North,506.67,Grocery,Yes,B
2035,Male,East,1313.44,Electronics,No,B
2036,Female,North,975.62,Grocery,Yes,A
2037,Male,East,505.74,Grocery,Yes,B
2038,Female,West,2120.46,Grocery,Yes,B
2039,Male,North,1238.22,Electronics,No,B
2040,Male,West,923.37,Fashion,No,A
2041,Female,East,1707.6,Electronics,Yes,A
2042,Female,North,1920.91,Fashion,No,A
2043,Male,South,927.33,Electronics,No,B
2044,Female,North,1173.7,Fashion,Yes,A
2045,Female,East,506.0,Electronics,No,B
2046,Female,West,926.4,Electronics,No,B
2047,Male,North,900.47,Electronics,,B
2048,Male,East,1092.41,,Yes,A
2049,Female,West,1166.38,Fashion,,B
2050,Male,West,1279.91,Fashion,No,B
2051,Female,East,1118.82,Fashion,No,A
2052,Female,West,394.63,Grocery,No,
2053,Female,East,530.77,,Yes,A
2054,Female,South,726.8,Electronics,No,B
2055,,West,858.88,Electronics,No,A
2056,Male,East,1525.39,,Yes,B
2057,Female,South,418.53,Fashion,Yes,B
2058,Male,East,821.29,Electronics,Yes,A
2059,Male,West,1476.5,Electronics,No,B
2060,Female,West,850.06,Electronics,No,B
2061,Female,South,1230.21,,No,B
2062,,South,930.23,Electronics,Yes,A
2063,Female,East,1128.39,,No,A
2064,Male,East,885.76,,No,B
2065,Male,North,1333.53,Fashion,Yes,A
2066,Female,West,227.47,Electronics,Yes,B
2067,Male,East,818.34,Electronics,Yes,A
2068,Male,South,1148.29,Fashion,No,A
2069,Male,North,1266.85,Fashion,No,B
2070,Male,North,1746.48,Grocery,,B
2071,Male,West,804.49,Fashion,Yes,B
2072,Male,South,1739.74,,No,B
2073,Male,North,670.49,Fashion,No,B
2074,Male,South,1664.32,Grocery,No,B
2075,,South,1408.73,Grocery,Yes,
2076,Male,North,543.27,Electronics,No,B
2077,Male,South,1153.52,Electronics,No,B
2078,Female,East,974.38,Electronics,Yes,A
2079,Male,East,1312.79,Electronics,Yes,B
2080,Female,South,888.36,Fashion,No,A
2081,Female,South,846.38,Fashion,,A
2082,Male,,1684.55,Fashion,No,A
2083,Male,South,950.64,,Yes,A
2084,Female,South,1413.21,Electronics,No,A
2085,Female,South,887.32,Fashion,Yes,B
2086,Male,South,1833.33,Electronics,No,B
2087,Female,West,660.83,Fashion,No,A
2088,Male,North,692.93,Fashion,No,B
2089,,East,1762.26,,Yes,B
2090,Male,North,777.53,Fashion,No,B
2091,Female,South,1800.54,Electronics,No,A
2092,Female,West,1445.92,Fashion,,B
2093,Female,South,922.68,Electronics,No,A
2094,Female,East,93.35,Electronics,No,A
2095,Male,North,990.34,Grocery,No,A
2096,Male,West,1050.82,Electronics,Yes,B
2097,Male,North,1583.61,Fashion,,B
2098,Male,West,1794.22,Grocery,Yes,A
2099,Female,North,657.51,Fashion,No,A
2100,Male,West,1400.59,Electronics,,B
2101,Male,South,1382.7,,Yes,B
2102,Female,West,1536.71,Fashion,No,A
2103,Female,South,1249.34,Grocery,No,B
2104,Female,West,28.75,Fashion,No,
2105,,North,922.29,Fashion,No,A
2106,Male,North,422.15,Fashion,No,B
2107,Male,East,898.7,Fashion,No,A
2108,Female,North,1490.0,Electronics,Yes,B
2109,Female,North,1152.58,Fashion,Yes,A
2110,Male,West,1574.05,Grocery,No,A
2111,Female,,1170.88,Grocery,No,B
2112,Male,South,350.84,Electronics,Yes,B
2113,Male,West,0.0,Fashion,No,A
2114,Female,East,1074.4,Grocery,Yes,A
2115,Female,South,893.04,Grocery,No,A
2116,Female,East,511.53,Electronics,Yes,B
2117,Male,East,149.69,Grocery,No,B
2118,Female,,632.63,Fashion,No,B
2119,Male,South,902.75,Fashion,No,B
2120,Male,East,1332.94,Fashion,No,B
2121,Female,North,1094.32,Grocery,No,B
2122,Female,North,1804.03,,No,B
2123,Female,North,482.2,,No,B
2124,Female,,1440.53,Electronics,Yes,B
2125,Female,West,1023.65,,No,A
2126,Female,West,1347.33,Electronics,No,A
2127,Male,East,781.74,Electronics,No,A
2128,Male,South,1535.84,Fashion,No,B
2129,Male,North,1147.61,Fashion,No,A
2130,Male,South,660.28,Grocery,,A
2131,Female,South,993.99,Fashion,,
2132,Female,West,880.22,,Yes,B
2133,Male,East,1244.59,Electronics,No,
2134,Male,North,410.11,Electronics,Yes,A
2135,Female,North,985.32,,Yes,B
2136,Male,North,1197.65,Electronics,No,A
2137,Female,South,1016.51,Grocery,Yes,A
2138,Female,West,1673.47,Grocery,No,A
2139,Male,East,1387.01,Fashion,No,B
2140,Female,West,996.26,Grocery,No,A
2141,Female,South,1108.34,Electronics,Yes,B
2142,Male,South,1147.83,Grocery,Yes,B
2143,Female,North,1201.65,Electronics,No,A
2144,Female,West,87.17,Fashion,Yes,A
2145,Male,West,849.24,Electronics,,A
2146,Female,North,257.78,Fashion,No,B
2147,Female,East,1639.14,Grocery,No,A
2148,Female,East,969.58,,No,A
2149,Female,East,903.33,Grocery,Yes,A
2150,Female,West,1448.4,Fashion,No,B
2151,Female,East,1211.16,,Yes,A
2152,Female,East,435.68,Fashion,No,A
2153,Female,North,964.55,Fashion,No,A
2154,Female,North,832.42,Fashion,Yes,B
2155,Female,North,127.73,Fashion,Yes,A
2156,Female,North,654.86,Grocery,No,B
2157,Male,West,908.23,Electronics,No,A
2158,Female,West,942.52,Fashion,Yes,B
2159,Female,North,258.88,Grocery,No,B
2160,Male,West,1575.83,,No,B
2161,Female,North,,Grocery,No,A
2162,Male,South,1018.78,Fashion,No,A
2163,Male,South,1200.32,Grocery,Yes,A
2164,Female,South,,Fashion,No,B
2165,Male,South,1228.18,Fashion,No,B
2166,Female,East,816.46,,No,A
2167,Female,South,551.71,,No,B
2168,Female,,1286.72,Grocery,No,A
2169,Male,North,1745.84,Electronics,Yes,B
2170,Male,North,1362.41,Grocery,No,A
2171,Female,North,1461.49,,No,A
2172,,East,,Fashion,Yes,A
2173,Female,North,201.19,Fashion,No,B
2174,Male,West,1745.07,Grocery,Yes,B
2175,Female,East,2027.26,Fashion,No,A
2176,Female,East,1771.4,,No,B
2177,Female,East,832.11,Fashion,No,A
2178,Male,North,422.68,Grocery,No,A
2179,Female,North,467.16,Grocery,No,A
2180,Female,South,158.13,Fashion,No,B
2181,Female,East,946.31,Grocery,No,B
2182,Male,North,1802.84,Fashion,Yes,B
2183,Female,North,929.17,Fashion,Yes,B
2184,Female,,1151.16,Electronics,No,A
2185,Male,North,1687.8,Fashion,No,B
2186,Female,West,797.95,Grocery,No,A
2187,Female,West,2017.77,,No,B
2188,Male,South,1996.05,Electronics,No,A
2189,Male,North,934.44,Fashion,Yes,B
2190,Female,North,711.23,Electronics,No,B
2191,Male,East,1348.62,Grocery,No,A
2192,Female,East,826.24,,No,B
2193,Male,West,421.72,Grocery,No,A
2194,Female,West,1640.62,Grocery,No,A
2195,Male,East,1608.22,Fashion,No,B
2196,Female,North,1077.76,Electronics,No,B
2197,Female,South,368.57,Grocery,No,A
2198,Female,West,385.24,Grocery,No,A
2199,Female,North,1053.61,Grocery,Yes,B
2200,Male,North,750.06,Grocery,Yes,B
2201,Female,East,829.45,Grocery,Yes,A
2202,Male,South,1510.98,Grocery,No,B
2203,Male,West,1366.59,,Yes,B
2204,Male,East,1689.07,,,A
2205,Male,North,504.69,Fashion,No,A
2206,Female,West,828.4,Electronics,No,A
2207,Female,South,1379.49,Fashion,Yes,B
2208,Male,South,1224.04,Grocery,Yes,A
2209,Male,South,1766.19,Electronics,Yes,
2210,,North,1210.27,Electronics,No,A
2211,Male,East,1924.05,Electronics,No,B
2212,Male,North,1270.01,Grocery,No,A
2213,Male,South,1531.08,Fashion,No,B
2214,Female,South,838.24,Fashion,No,B
2215,Female,West,1007.14,Electronics,Yes,A
2216,Male,West,1455.47,Grocery,No,B
2217,Male,North,1806.49,Fashion,No,A
2218,Female,South,1364.62,Electronics,No,B
2219,Female,South,958.41,Grocery,Yes,B
2220,Male,North,1688.67,Fashion,No,B
